context,subject,predicate,object,date,wiki
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-17fe4a00-4176-e632-6570-568ef1a6c9ea>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/Q100268605>,<http://schema.org/description>,"""diplomate et homme politique fran\u00E7ais""@fr",20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-5AF37C58-329B-4CE5-8E94-C74F36EBEE47>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/prop/P1038>,<http://www.wikidata.org/entity/statement/Q100268605-06f88550-427c-74e3-0851-1860c0799497>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-e2847b78-41ee-162a-3b42-8debcc1bec50>,<http://www.wikidata.org/prop/statement/P570>,"""1880-12-07T00:00:00Z""^^<http://www.w3.org/2001/XMLSchema#dateTime>",20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/Q100268605>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Eug\u00E8ne Loiseau""@fr",20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-e392f20c-4adf-4904-e368-b85827545089>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/prop/direct/P735>,<http://www.wikidata.org/entity/Q545971>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-e880d476-4b04-8a04-5511-e8ba51191f5d>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/b6715a109cb64806a0fd032638e1b26415951212>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-f873c29e-497a-6aef-74cb-7d7d6ada8fe1>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/prop/P735>,<http://www.wikidata.org/entity/statement/Q100268605-5AF37C58-329B-4CE5-8E94-C74F36EBEE47>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/Q100268605>,<http://www.w3.org/2004/02/skos/core#altLabel>,"""Eug\u00E8ne Loiseau d'Entraigues""@fr",20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-5AF37C58-329B-4CE5-8E94-C74F36EBEE47>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/prop/P640>,<http://www.wikidata.org/entity/statement/Q100268605-6cd283fa-4c92-546b-aea3-bd28c8f64a41>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/prop/P106>,<http://www.wikidata.org/entity/statement/Q100268605-e392f20c-4adf-4904-e368-b85827545089>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-60d0ec93-4384-9979-1e3e-40d4da1635f1>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-60d0ec93-4384-9979-1e3e-40d4da1635f1>,<http://www.wikidata.org/prop/statement/P19>,<http://www.wikidata.org/entity/Q527676>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-e2847b78-41ee-162a-3b42-8debcc1bec50>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-e2847b78-41ee-162a-3b42-8debcc1bec50>,<http://www.wikidata.org/prop/statement/value/P570>,<http://www.wikidata.org/value/675d77ce8db80383ce9db58692590437>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/statement/Q100268605-06f88550-427c-74e3-0851-1860c0799497>,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,<http://wikiba.se/ontology#BestRank>,20220502,wikidata
<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/entity/Q100268605>,<http://www.wikidata.org/prop/P106>,<http://www.wikidata.org/entity/statement/Q100268605-f38c5e13-4f67-bd59-5150-49cd1b1b8548>,20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/prop/P227>,<http://www.wikidata.org/entity/statement/Q100906497-9A8CB506-B3A5-4396-B6E4-D3AE1E00AC78>,20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/prop/P570>,<http://www.wikidata.org/entity/statement/Q100906497-ca91b2e4-4ae8-8b37-357d-e13da0e02fba>,20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/statement/Q100906497-EF511E34-2BBE-4023-8EC1-0D2C3342D12D>,<http://www.w3.org/ns/prov#wasDerivedFrom>,<http://www.wikidata.org/reference/8f0ae07d707ce92288ad86aba996022ee145db28>,20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/statement/Q100906497-9A8CB506-B3A5-4396-B6E4-D3AE1E00AC78>,<http://www.wikidata.org/prop/statement/P227>,"""1055569847""",20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/prop/direct/P8081>,"""I017-863-6""",20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/statement/Q100906497-EF511E34-2BBE-4023-8EC1-0D2C3342D12D>,<http://www.wikidata.org/prop/statement/value-normalized/P1871>,<http://thesaurus.cerl.org/record/cnp01996926>,20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/prop/direct/P227>,"""1055569847""",20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/prop/direct/P735>,<http://www.wikidata.org/entity/Q17501723>,20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/Q100906497>,<http://schema.org/description>,"""a Roma; si ignorano i dati fondamentali della sua vita""@it",20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/Q100906497>,<http://www.w3.org/2000/01/rdf-schema#label>,"""Alessandro Benetti""@pt-br",20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/statement/Q100906497-DD36B28E-475F-469C-BAA0-22154DB96FC7>,<http://wikiba.se/ontology#rank>,<http://wikiba.se/ontology#NormalRank>,20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/prop/P106>,<http://www.wikidata.org/entity/statement/Q100906497-0f6918a8-4ff2-6f96-4588-605548aecf22>,20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/statement/Q100906497-769F4FC7-12BA-46BF-84E9-1A84283CFBAF>,<http://www.wikidata.org/prop/statement/P214>,"""309701225""",20220502,wikidata
<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/entity/Q100906497>,<http://www.wikidata.org/prop/P569>,<http://www.wikidata.org/entity/statement/Q100906497-7a55d1ac-40e1-0283-ce46-aa6fac37f59e>,20220502,wikidata
